348.502	348.597
325.671	325.693
390.493	390.633
304.89	304.376
456.336	456.013
380.487	380.251
350.895	350.904
362.033	361.939
355.291	355.526
376.203	376.273
386.839	386.914
375.714	375.8
406.863	407.712
387.17	386.999
417.12	417.723
380.705	380.853
342.528	342.602
351.052	351.254
381.448	378.286
412.646	412.767
348.936	349.02
324.035	323.957
364.05	364.546
331.291	330.983
417.398	417.636
